Quarter end,symbol,company,sector
2016-03-26,HSIC,"Henry Schein, Inc.",Services
2015-12-26,HSIC,"Henry Schein, Inc.",Services
2015-09-26,HSIC,"Henry Schein, Inc.",Services
2015-06-27,HSIC,"Henry Schein, Inc.",Services
2015-03-28,HSIC,"Henry Schein, Inc.",Services
2014-12-27,HSIC,"Henry Schein, Inc.",Services
2014-09-27,HSIC,"Henry Schein, Inc.",Services
2014-06-28,HSIC,"Henry Schein, Inc.",Services
2014-03-29,HSIC,"Henry Schein, Inc.",Services
2013-12-28,HSIC,"Henry Schein, Inc.",Services
2013-09-28,HSIC,"Henry Schein, Inc.",Services
2013-06-29,HSIC,"Henry Schein, Inc.",Services
2013-03-30,HSIC,"Henry Schein, Inc.",Services
2012-12-29,HSIC,"Henry Schein, Inc.",Services
2012-09-29,HSIC,"Henry Schein, Inc.",Services
2012-06-30,HSIC,"Henry Schein, Inc.",Services
2012-03-31,HSIC,"Henry Schein, Inc.",Services
2011-12-31,HSIC,"Henry Schein, Inc.",Services
2011-09-24,HSIC,"Henry Schein, Inc.",Services
2011-06-25,HSIC,"Henry Schein, Inc.",Services
2011-03-26,HSIC,"Henry Schein, Inc.",Services
2010-12-25,HSIC,"Henry Schein, Inc.",Services
2010-09-25,HSIC,"Henry Schein, Inc.",Services
2010-06-26,HSIC,"Henry Schein, Inc.",Services
2010-03-27,HSIC,"Henry Schein, Inc.",Services
2009-12-26,HSIC,"Henry Schein, Inc.",Services
2009-09-26,HSIC,"Henry Schein, Inc.",Services
2009-06-27,HSIC,"Henry Schein, Inc.",Services
2009-03-28,HSIC,"Henry Schein, Inc.",Services
2008-12-27,HSIC,"Henry Schein, Inc.",Services
2008-09-27,HSIC,"Henry Schein, Inc.",Services
2008-06-28,HSIC,"Henry Schein, Inc.",Services
2008-03-29,HSIC,"Henry Schein, Inc.",Services
2007-12-29,HSIC,"Henry Schein, Inc.",Services
2007-09-29,HSIC,"Henry Schein, Inc.",Services
2007-06-30,HSIC,"Henry Schein, Inc.",Services
2007-03-31,HSIC,"Henry Schein, Inc.",Services
2006-12-30,HSIC,"Henry Schein, Inc.",Services
2006-09-30,HSIC,"Henry Schein, Inc.",Services
2006-07-01,HSIC,"Henry Schein, Inc.",Services
2006-04-01,HSIC,"Henry Schein, Inc.",Services
2005-12-31,HSIC,"Henry Schein, Inc.",Services
2005-09-24,HSIC,"Henry Schein, Inc.",Services
2005-06-25,HSIC,"Henry Schein, Inc.",Services
2005-03-26,HSIC,"Henry Schein, Inc.",Services
2004-12-25,HSIC,"Henry Schein, Inc.",Services
2004-09-25,HSIC,"Henry Schein, Inc.",Services
2004-06-26,HSIC,"Henry Schein, Inc.",Services
2004-03-27,HSIC,"Henry Schein, Inc.",Services
2003-12-27,HSIC,"Henry Schein, Inc.",Services
2003-09-27,HSIC,"Henry Schein, Inc.",Services
2003-06-28,HSIC,"Henry Schein, Inc.",Services
2003-03-29,HSIC,"Henry Schein, Inc.",Services
2002-12-28,HSIC,"Henry Schein, Inc.",Services
2002-09-28,HSIC,"Henry Schein, Inc.",Services
2002-06-29,HSIC,"Henry Schein, Inc.",Services
2002-03-30,HSIC,"Henry Schein, Inc.",Services
2001-12-29,HSIC,"Henry Schein, Inc.",Services
2001-09-29,HSIC,"Henry Schein, Inc.",Services
2001-06-30,HSIC,"Henry Schein, Inc.",Services
2001-03-31,HSIC,"Henry Schein, Inc.",Services
2000-12-30,HSIC,"Henry Schein, Inc.",Services
2000-09-23,HSIC,"Henry Schein, Inc.",Services
2000-06-24,HSIC,"Henry Schein, Inc.",Services
2000-03-25,HSIC,"Henry Schein, Inc.",Services
2019-03-31,HST,"Host Hotels & Resorts, Inc.",Financial
2018-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2018-09-30,HST,"Host Hotels & Resorts, Inc.",Financial
2018-06-30,HST,"Host Hotels & Resorts, Inc.",Financial
2018-03-31,HST,"Host Hotels & Resorts, Inc.",Financial
2017-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2017-09-30,HST,"Host Hotels & Resorts, Inc.",Financial
2017-06-30,HST,"Host Hotels & Resorts, Inc.",Financial
2017-03-31,HST,"Host Hotels & Resorts, Inc.",Financial
2016-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2016-09-30,HST,"Host Hotels & Resorts, Inc.",Financial
2016-06-30,HST,"Host Hotels & Resorts, Inc.",Financial
2016-03-31,HST,"Host Hotels & Resorts, Inc.",Financial
2015-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2015-09-30,HST,"Host Hotels & Resorts, Inc.",Financial
2015-06-30,HST,"Host Hotels & Resorts, Inc.",Financial
2015-03-31,HST,"Host Hotels & Resorts, Inc.",Financial
2014-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2014-09-30,HST,"Host Hotels & Resorts, Inc.",Financial
2014-06-30,HST,"Host Hotels & Resorts, Inc.",Financial
2014-03-31,HST,"Host Hotels & Resorts, Inc.",Financial
2013-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2013-09-30,HST,"Host Hotels & Resorts, Inc.",Financial
2013-06-30,HST,"Host Hotels & Resorts, Inc.",Financial
2013-03-31,HST,"Host Hotels & Resorts, Inc.",Financial
2012-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2012-09-07,HST,"Host Hotels & Resorts, Inc.",Financial
2012-06-15,HST,"Host Hotels & Resorts, Inc.",Financial
2012-03-23,HST,"Host Hotels & Resorts, Inc.",Financial
2011-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2011-09-09,HST,"Host Hotels & Resorts, Inc.",Financial
2011-06-17,HST,"Host Hotels & Resorts, Inc.",Financial
2011-03-25,HST,"Host Hotels & Resorts, Inc.",Financial
2010-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2010-09-10,HST,"Host Hotels & Resorts, Inc.",Financial
2010-06-18,HST,"Host Hotels & Resorts, Inc.",Financial
2010-03-26,HST,"Host Hotels & Resorts, Inc.",Financial
2009-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2009-09-11,HST,"Host Hotels & Resorts, Inc.",Financial
2009-06-19,HST,"Host Hotels & Resorts, Inc.",Financial
2009-03-27,HST,"Host Hotels & Resorts, Inc.",Financial
2008-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2008-09-05,HST,"Host Hotels & Resorts, Inc.",Financial
2008-06-13,HST,"Host Hotels & Resorts, Inc.",Financial
2008-03-21,HST,"Host Hotels & Resorts, Inc.",Financial
2007-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2007-09-07,HST,"Host Hotels & Resorts, Inc.",Financial
2007-06-15,HST,"Host Hotels & Resorts, Inc.",Financial
2007-03-23,HST,"Host Hotels & Resorts, Inc.",Financial
2006-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2006-09-08,HST,"Host Hotels & Resorts, Inc.",Financial
2006-06-16,HST,"Host Hotels & Resorts, Inc.",Financial
2006-03-24,HST,"Host Hotels & Resorts, Inc.",Financial
2005-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2005-09-09,HST,"Host Hotels & Resorts, Inc.",Financial
2005-06-17,HST,"Host Hotels & Resorts, Inc.",Financial
2005-03-25,HST,"Host Hotels & Resorts, Inc.",Financial
2004-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2004-09-10,HST,"Host Hotels & Resorts, Inc.",Financial
2004-06-18,HST,"Host Hotels & Resorts, Inc.",Financial
2004-03-26,HST,"Host Hotels & Resorts, Inc.",Financial
2003-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2003-09-12,HST,"Host Hotels & Resorts, Inc.",Financial
2003-06-20,HST,"Host Hotels & Resorts, Inc.",Financial
2003-03-28,HST,"Host Hotels & Resorts, Inc.",Financial
2002-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2002-09-06,HST,"Host Hotels & Resorts, Inc.",Financial
2002-06-14,HST,"Host Hotels & Resorts, Inc.",Financial
2002-03-22,HST,"Host Hotels & Resorts, Inc.",Financial
2001-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2001-09-07,HST,"Host Hotels & Resorts, Inc.",Financial
2001-06-15,HST,"Host Hotels & Resorts, Inc.",Financial
2001-03-23,HST,"Host Hotels & Resorts, Inc.",Financial
2000-12-31,HST,"Host Hotels & Resorts, Inc.",Financial
2000-09-08,HST,"Host Hotels & Resorts, Inc.",Financial
2000-06-16,HST,"Host Hotels & Resorts, Inc.",Financial
2000-03-24,HST,"Host Hotels & Resorts, Inc.",Financial
2019-06-30,HSY,The Hershey Company,Consumer Goods
2019-03-31,HSY,The Hershey Company,Consumer Goods
2018-12-31,HSY,The Hershey Company,Consumer Goods
2018-09-30,HSY,The Hershey Company,Consumer Goods
2018-07-01,HSY,The Hershey Company,Consumer Goods
2018-04-01,HSY,The Hershey Company,Consumer Goods
2017-12-31,HSY,The Hershey Company,Consumer Goods
2017-10-01,HSY,The Hershey Company,Consumer Goods
2017-07-02,HSY,The Hershey Company,Consumer Goods
2017-04-02,HSY,The Hershey Company,Consumer Goods
2016-12-31,HSY,The Hershey Company,Consumer Goods
2016-10-02,HSY,The Hershey Company,Consumer Goods
2016-07-03,HSY,The Hershey Company,Consumer Goods
2016-04-03,HSY,The Hershey Company,Consumer Goods
2015-12-31,HSY,The Hershey Company,Consumer Goods
2015-10-04,HSY,The Hershey Company,Consumer Goods
2015-07-05,HSY,The Hershey Company,Consumer Goods
2015-04-05,HSY,The Hershey Company,Consumer Goods
2014-12-31,HSY,The Hershey Company,Consumer Goods
2014-09-28,HSY,The Hershey Company,Consumer Goods
2014-06-29,HSY,The Hershey Company,Consumer Goods
2014-03-30,HSY,The Hershey Company,Consumer Goods
2013-12-31,HSY,The Hershey Company,Consumer Goods
2013-09-29,HSY,The Hershey Company,Consumer Goods
2013-06-30,HSY,The Hershey Company,Consumer Goods
2013-03-31,HSY,The Hershey Company,Consumer Goods
2012-12-31,HSY,The Hershey Company,Consumer Goods
2012-09-30,HSY,The Hershey Company,Consumer Goods
2012-07-01,HSY,The Hershey Company,Consumer Goods
2012-04-01,HSY,The Hershey Company,Consumer Goods
2011-12-31,HSY,The Hershey Company,Consumer Goods
2011-10-02,HSY,The Hershey Company,Consumer Goods
2011-07-03,HSY,The Hershey Company,Consumer Goods
2011-04-03,HSY,The Hershey Company,Consumer Goods
2010-12-31,HSY,The Hershey Company,Consumer Goods
2010-10-03,HSY,The Hershey Company,Consumer Goods
2010-07-04,HSY,The Hershey Company,Consumer Goods
2010-04-04,HSY,The Hershey Company,Consumer Goods
2009-12-31,HSY,The Hershey Company,Consumer Goods
2009-10-04,HSY,The Hershey Company,Consumer Goods
2009-07-05,HSY,The Hershey Company,Consumer Goods
2009-04-05,HSY,The Hershey Company,Consumer Goods
2008-12-31,HSY,The Hershey Company,Consumer Goods
2008-09-28,HSY,The Hershey Company,Consumer Goods
2008-06-29,HSY,The Hershey Company,Consumer Goods
2008-03-30,HSY,The Hershey Company,Consumer Goods
2007-12-31,HSY,The Hershey Company,Consumer Goods
2007-09-30,HSY,The Hershey Company,Consumer Goods
2007-07-01,HSY,The Hershey Company,Consumer Goods
2007-04-01,HSY,The Hershey Company,Consumer Goods
2006-12-31,HSY,The Hershey Company,Consumer Goods
2006-10-01,HSY,The Hershey Company,Consumer Goods
2006-07-02,HSY,The Hershey Company,Consumer Goods
2006-04-02,HSY,The Hershey Company,Consumer Goods
2005-12-31,HSY,The Hershey Company,Consumer Goods
2005-10-02,HSY,The Hershey Company,Consumer Goods
2005-07-03,HSY,The Hershey Company,Consumer Goods
2005-04-03,HSY,The Hershey Company,Consumer Goods
2004-12-31,HSY,The Hershey Company,Consumer Goods
2004-10-03,HSY,The Hershey Company,Consumer Goods
2004-07-04,HSY,The Hershey Company,Consumer Goods
2004-04-04,HSY,The Hershey Company,Consumer Goods
2003-12-31,HSY,The Hershey Company,Consumer Goods
2003-09-28,HSY,The Hershey Company,Consumer Goods
2003-06-29,HSY,The Hershey Company,Consumer Goods
2003-03-30,HSY,The Hershey Company,Consumer Goods
2002-12-31,HSY,The Hershey Company,Consumer Goods
2002-09-29,HSY,The Hershey Company,Consumer Goods
2002-06-30,HSY,The Hershey Company,Consumer Goods
2002-03-31,HSY,The Hershey Company,Consumer Goods
2001-12-31,HSY,The Hershey Company,Consumer Goods
2001-09-30,HSY,The Hershey Company,Consumer Goods
2001-07-01,HSY,The Hershey Company,Consumer Goods
2001-04-01,HSY,The Hershey Company,Consumer Goods
2000-12-31,HSY,The Hershey Company,Consumer Goods
2000-10-01,HSY,The Hershey Company,Consumer Goods
2000-07-02,HSY,The Hershey Company,Consumer Goods
2000-04-02,HSY,The Hershey Company,Consumer Goods
2019-06-30,HUM,Humana Inc.,Healthcare
2019-03-31,HUM,Humana Inc.,Healthcare
2018-12-31,HUM,Humana Inc.,Healthcare
2018-09-30,HUM,Humana Inc.,Healthcare
2018-06-30,HUM,Humana Inc.,Healthcare
2018-03-31,HUM,Humana Inc.,Healthcare
2017-12-31,HUM,Humana Inc.,Healthcare
2017-09-30,HUM,Humana Inc.,Healthcare
2017-06-30,HUM,Humana Inc.,Healthcare
2017-03-31,HUM,Humana Inc.,Healthcare
2016-12-31,HUM,Humana Inc.,Healthcare
2016-09-30,HUM,Humana Inc.,Healthcare
2016-06-30,HUM,Humana Inc.,Healthcare
2016-03-31,HUM,Humana Inc.,Healthcare
2015-12-31,HUM,Humana Inc.,Healthcare
2015-09-30,HUM,Humana Inc.,Healthcare
2015-06-30,HUM,Humana Inc.,Healthcare
2015-03-31,HUM,Humana Inc.,Healthcare
2014-12-31,HUM,Humana Inc.,Healthcare
2014-09-30,HUM,Humana Inc.,Healthcare
2014-06-30,HUM,Humana Inc.,Healthcare
2014-03-31,HUM,Humana Inc.,Healthcare
2013-12-31,HUM,Humana Inc.,Healthcare
2013-09-30,HUM,Humana Inc.,Healthcare
2013-06-30,HUM,Humana Inc.,Healthcare
2013-03-31,HUM,Humana Inc.,Healthcare
2012-12-31,HUM,Humana Inc.,Healthcare
2012-09-30,HUM,Humana Inc.,Healthcare
2012-06-30,HUM,Humana Inc.,Healthcare
2012-03-31,HUM,Humana Inc.,Healthcare
2011-12-31,HUM,Humana Inc.,Healthcare
2011-09-30,HUM,Humana Inc.,Healthcare
2011-06-30,HUM,Humana Inc.,Healthcare
2011-03-31,HUM,Humana Inc.,Healthcare
2010-12-31,HUM,Humana Inc.,Healthcare
2010-09-30,HUM,Humana Inc.,Healthcare
2010-06-30,HUM,Humana Inc.,Healthcare
2010-03-31,HUM,Humana Inc.,Healthcare
2009-12-31,HUM,Humana Inc.,Healthcare
2009-09-30,HUM,Humana Inc.,Healthcare
2009-06-30,HUM,Humana Inc.,Healthcare
2009-03-31,HUM,Humana Inc.,Healthcare
2008-12-31,HUM,Humana Inc.,Healthcare
2008-09-30,HUM,Humana Inc.,Healthcare
2008-06-30,HUM,Humana Inc.,Healthcare
2008-03-31,HUM,Humana Inc.,Healthcare
2007-12-31,HUM,Humana Inc.,Healthcare
2007-09-30,HUM,Humana Inc.,Healthcare
2007-06-30,HUM,Humana Inc.,Healthcare
2007-03-31,HUM,Humana Inc.,Healthcare
2006-12-31,HUM,Humana Inc.,Healthcare
2006-09-30,HUM,Humana Inc.,Healthcare
2006-06-30,HUM,Humana Inc.,Healthcare
2006-03-31,HUM,Humana Inc.,Healthcare
2005-12-31,HUM,Humana Inc.,Healthcare
2005-09-30,HUM,Humana Inc.,Healthcare
2005-06-30,HUM,Humana Inc.,Healthcare
2005-03-31,HUM,Humana Inc.,Healthcare
2004-12-31,HUM,Humana Inc.,Healthcare
2004-09-30,HUM,Humana Inc.,Healthcare
2004-06-30,HUM,Humana Inc.,Healthcare
2004-03-31,HUM,Humana Inc.,Healthcare
2003-12-31,HUM,Humana Inc.,Healthcare
2003-09-30,HUM,Humana Inc.,Healthcare
2003-06-30,HUM,Humana Inc.,Healthcare
2003-03-31,HUM,Humana Inc.,Healthcare
2002-12-31,HUM,Humana Inc.,Healthcare
2002-09-30,HUM,Humana Inc.,Healthcare
2002-06-30,HUM,Humana Inc.,Healthcare
2002-03-31,HUM,Humana Inc.,Healthcare
2001-12-31,HUM,Humana Inc.,Healthcare
2001-09-30,HUM,Humana Inc.,Healthcare
2001-06-30,HUM,Humana Inc.,Healthcare
2001-03-31,HUM,Humana Inc.,Healthcare
2000-12-31,HUM,Humana Inc.,Healthcare
2000-09-30,HUM,Humana Inc.,Healthcare
2000-06-30,HUM,Humana Inc.,Healthcare
2000-03-31,HUM,Humana Inc.,Healthcare
2019-06-30,IBM,International Business Machines Corporation,Technology
2019-03-31,IBM,International Business Machines Corporation,Technology
2018-12-31,IBM,International Business Machines Corporation,Technology
2018-09-30,IBM,International Business Machines Corporation,Technology
2018-06-30,IBM,International Business Machines Corporation,Technology
2018-03-31,IBM,International Business Machines Corporation,Technology
2017-12-31,IBM,International Business Machines Corporation,Technology
2017-09-30,IBM,International Business Machines Corporation,Technology
2017-06-30,IBM,International Business Machines Corporation,Technology
2017-03-31,IBM,International Business Machines Corporation,Technology
2016-12-31,IBM,International Business Machines Corporation,Technology
2016-09-30,IBM,International Business Machines Corporation,Technology
2016-06-30,IBM,International Business Machines Corporation,Technology
2016-03-31,IBM,International Business Machines Corporation,Technology
2015-12-31,IBM,International Business Machines Corporation,Technology
2015-09-30,IBM,International Business Machines Corporation,Technology
2015-06-30,IBM,International Business Machines Corporation,Technology
2015-03-31,IBM,International Business Machines Corporation,Technology
2014-12-31,IBM,International Business Machines Corporation,Technology
2014-09-30,IBM,International Business Machines Corporation,Technology
2014-06-30,IBM,International Business Machines Corporation,Technology
2014-03-31,IBM,International Business Machines Corporation,Technology
2013-12-31,IBM,International Business Machines Corporation,Technology
2013-09-30,IBM,International Business Machines Corporation,Technology
2013-06-30,IBM,International Business Machines Corporation,Technology
2013-03-31,IBM,International Business Machines Corporation,Technology
2012-12-31,IBM,International Business Machines Corporation,Technology
2012-09-30,IBM,International Business Machines Corporation,Technology
2012-06-30,IBM,International Business Machines Corporation,Technology
2012-03-31,IBM,International Business Machines Corporation,Technology
2011-12-31,IBM,International Business Machines Corporation,Technology
2011-09-30,IBM,International Business Machines Corporation,Technology
2011-06-30,IBM,International Business Machines Corporation,Technology
2011-03-31,IBM,International Business Machines Corporation,Technology
2010-12-31,IBM,International Business Machines Corporation,Technology
2010-09-30,IBM,International Business Machines Corporation,Technology
2010-06-30,IBM,International Business Machines Corporation,Technology
2010-03-31,IBM,International Business Machines Corporation,Technology
2009-12-31,IBM,International Business Machines Corporation,Technology
2009-09-30,IBM,International Business Machines Corporation,Technology
2009-06-30,IBM,International Business Machines Corporation,Technology
2009-03-31,IBM,International Business Machines Corporation,Technology
2008-12-31,IBM,International Business Machines Corporation,Technology
2008-09-30,IBM,International Business Machines Corporation,Technology
2008-06-30,IBM,International Business Machines Corporation,Technology
2008-03-31,IBM,International Business Machines Corporation,Technology
2007-12-31,IBM,International Business Machines Corporation,Technology
2007-09-30,IBM,International Business Machines Corporation,Technology
2007-06-30,IBM,International Business Machines Corporation,Technology
2007-03-31,IBM,International Business Machines Corporation,Technology
2006-12-31,IBM,International Business Machines Corporation,Technology
2006-09-30,IBM,International Business Machines Corporation,Technology
2006-06-30,IBM,International Business Machines Corporation,Technology
2006-03-31,IBM,International Business Machines Corporation,Technology
2005-12-31,IBM,International Business Machines Corporation,Technology
2005-09-30,IBM,International Business Machines Corporation,Technology
2005-06-30,IBM,International Business Machines Corporation,Technology
2005-03-31,IBM,International Business Machines Corporation,Technology
2004-12-31,IBM,International Business Machines Corporation,Technology
2004-09-30,IBM,International Business Machines Corporation,Technology
2004-06-30,IBM,International Business Machines Corporation,Technology
2004-03-31,IBM,International Business Machines Corporation,Technology
2003-12-31,IBM,International Business Machines Corporation,Technology
2003-09-30,IBM,International Business Machines Corporation,Technology
2003-06-30,IBM,International Business Machines Corporation,Technology
2003-03-31,IBM,International Business Machines Corporation,Technology
2002-12-31,IBM,International Business Machines Corporation,Technology
2002-09-30,IBM,International Business Machines Corporation,Technology
2002-06-30,IBM,International Business Machines Corporation,Technology
2002-03-31,IBM,International Business Machines Corporation,Technology
2001-12-31,IBM,International Business Machines Corporation,Technology
2001-09-30,IBM,International Business Machines Corporation,Technology
2001-06-30,IBM,International Business Machines Corporation,Technology
2001-03-31,IBM,International Business Machines Corporation,Technology
2000-12-31,IBM,International Business Machines Corporation,Technology
2000-09-30,IBM,International Business Machines Corporation,Technology
2000-06-30,IBM,International Business Machines Corporation,Technology
2000-03-31,IBM,International Business Machines Corporation,Technology
2019-06-30,ICE,"Intercontinental Exchange, Inc.",Financial
2019-03-31,ICE,"Intercontinental Exchange, Inc.",Financial
2018-12-31,ICE,"Intercontinental Exchange, Inc.",Financial
2018-09-30,ICE,"Intercontinental Exchange, Inc.",Financial
2018-06-30,ICE,"Intercontinental Exchange, Inc.",Financial
2018-03-31,ICE,"Intercontinental Exchange, Inc.",Financial
2017-12-31,ICE,"Intercontinental Exchange, Inc.",Financial
2017-09-30,ICE,"Intercontinental Exchange, Inc.",Financial
2017-06-30,ICE,"Intercontinental Exchange, Inc.",Financial
2017-03-31,ICE,"Intercontinental Exchange, Inc.",Financial
2016-12-31,ICE,"Intercontinental Exchange, Inc.",Financial
2016-09-30,ICE,"Intercontinental Exchange, Inc.",Financial
2016-06-30,ICE,"Intercontinental Exchange, Inc.",Financial
2016-03-31,ICE,"Intercontinental Exchange, Inc.",Financial
2015-12-31,ICE,"Intercontinental Exchange, Inc.",Financial
2015-09-30,ICE,"Intercontinental Exchange, Inc.",Financial
2015-06-30,ICE,"Intercontinental Exchange, Inc.",Financial
2015-03-31,ICE,"Intercontinental Exchange, Inc.",Financial
2014-12-31,ICE,"Intercontinental Exchange, Inc.",Financial
2014-09-30,ICE,"Intercontinental Exchange, Inc.",Financial
2014-06-30,ICE,"Intercontinental Exchange, Inc.",Financial
2014-03-31,ICE,"Intercontinental Exchange, Inc.",Financial
2013-12-31,ICE,"Intercontinental Exchange, Inc.",Financial
2013-09-30,ICE,"Intercontinental Exchange, Inc.",Financial
2013-06-30,ICE,"Intercontinental Exchange, Inc.",Financial
2013-03-31,ICE,"Intercontinental Exchange, Inc.",Financial
2012-12-31,ICE,"Intercontinental Exchange, Inc.",Financial
